	ID	Edit_type	Effect	WN_ef	WNN_ef	WN_dp	WNN_dp
92060	Dpe16:66308212	Ubiq-Med	Intron	0.5	0.4117647058823529	30	85
92061	Dpe16:66308946	Neural	3'	0.3466666666666667	0.1488095238095238	75	168
92062	Dpe16:66308957	Neural	3'	0.140625	0.0392156862745098	64	153
92063	Dpe16:66308996	Ubiq-Med	3'	0.25862068965517243	0.26875	58	160
92122	Dpe16:66546621	Ubiq-High	Intron	0.9583333333333334	0.9166666666666666	24	12
92188	Dpe16:66583526	Neural	Rec	0.19327731092436976	0.04	119	25
92196	Dpe16:68189666	Neural	3'	0.6428571428571429	0.16417910447761194	70	67
92212	Dpe16:68312424	Neural	Rec	0.38574774171963866	0.010033444816053512	2989	598
92244	Dpe16:68609474	Ubiq-Med	Syn	0.09395973154362416	0.1087866108786611	298	239
92253	Dpe16:69091214	Ubiq-Low	3'	0.015686274509803918	0.017718880285884454	765	6716
92257	Dpe16:69091357	Ubiq-Low	3'	0.04629629629629629	0.0270906949352179	648	3396
92261	Dpe16:69189431	Ubiq-Med	3'	0.09034653465346534	0.1014767133661492	1616	5282
92262	Dpe16:69189432	Ubiq-Low	3'	0.019230769230769232	0.022792022792022797	1612	5265
92263	Dpe16:69189433	Ubiq-Med	3'	0.2035024154589372	0.23096869790701985	1656	5399
92265	Dpe16:69189438	Ubiq-Med	3'	0.06721698113207547	0.0660633484162896	1696	5525
92266	Dpe16:69189442	Ubiq-Med	3'	0.29449838187702265	0.3474235104669887	1545	4968
92267	Dpe16:69189443	Ubiq-Med	3'	0.09155844155844156	0.1123370110330993	1540	4985
92270	Dpe16:69189453	Ubiq-Low	3'	0.03152088258471237	0.02069693769799366	1269	4735
92271	Dpe16:69189475	Ubiq-Low	3'	0.04397981254506128	0.045775319473583834	1387	5243
92272	Dpe16:69189494	Ubiq-Low	3'	0.01516195727084769	0.01710991259066394	1451	5377
92273	Dpe16:69189504	Ubiq-Med	3'	0.4891548242333583	0.5568063372941422	1337	4797
92274	Dpe16:69189509	Ubiq-Low	3'	0.01927353595255745	0.011616058691664969	1349	4907
92275	Dpe16:69189513	Ubiq-Med	3'	0.08224163027656478	0.08531665994352562	1374	4958
92276	Dpe16:69189514	Ubiq-High	3'	0.7476294675419402	0.7979023799919323	1371	4958
92278	Dpe16:69189521	Ubiq-Low	3'	0.011142061281337049	0.014933837429111531	1436	5290
92284	Dpe16:69189557	Ubiq-Med	3'	0.06507413509060955	0.07104959630911188	1214	4335
92285	Dpe16:69189560	Ubiq-Low	3'	0.013675213675213677	0.014254650881855518	1170	4139
92287	Dpe16:69189571	Ubiq-Med	3'	0.07061266874350987	0.08144536851161457	963	3487
92288	Dpe16:69189575	Ubiq-High	3'	0.6456876456876457	0.7234706616729089	858	3204
92290	Dpe16:69189585	Ubiq-Med	3'	0.17882836587872558	0.26404185022026433	973	3632
92291	Dpe16:69189586	Ubiq-Med	3'	0.11490683229813665	0.1498487764641188	966	3637
92292	Dpe16:69189587	Ubiq-Low	3'	0.030927835051546393	0.03197353914002205	970	3628
92293	Dpe16:69189588	Ubiq-Low	3'	0.024539877300613498	0.02899343544857768	978	3656
92294	Dpe16:69189592	Ubiq-Med	3'	0.06795131845841786	0.09750201450443192	986	3723
92298	Dpe16:69189599	Ubiq-Low	3'	0.029531568228105907	0.03196965591980493	982	3691
92302	Dpe16:69189620	Ubiq-Low	3'	0.013584117032392894	0.0160157347569542	957	3559
92306	Dpe16:69189672	Ubiq-Low	3'	0.01707577374599787	0.01345977363107984	937	3269
92307	Dpe16:69189673	Ubiq-Low	3'	0.01804670912951168	0.017262265293761358	942	3302
92308	Dpe16:69189716	Ubiq-Low	3'	0.013223140495867768	0.01644586569209685	605	2189
92309	Dpe16:69189718	Ubiq-Low	3'	0.013223140495867768	0.030426884650317895	605	2202
92311	Dpe16:69189729	Ubiq-Med	3'	0.04835924006908463	0.0951242829827916	579	2092
92312	Dpe16:69189733	Ubiq-Med	3'	0.23007246376811594	0.3057356608478803	552	2005
92313	Dpe16:69189742	Ubiq-Med	3'	0.051094890510948905	0.05490956072351421	411	1548
92314	Dpe16:69189743	Ubiq-Low	3'	0.026066350710900472	0.04080310880829016	422	1544
92335	Dpe16:70254631	Neural	Rec	0.10638297872340426	0.015873015873015872	141	126
92337	Dpe16:70261161	Neural	Syn	0.23618090452261306	0.01098901098901099	199	182
92339	Dpe16:70266113	Neural	3'	0.1153846153846154	0.03	78	100
92340	Dpe16:70266116	Neural	3'	0.3461538461538461	0.06796116504854369	78	103
92341	Dpe16:70266141	Ubiq-Med	3'	0.125	0.09278350515463918	64	97
92342	Dpe16:70266145	Neural	3'	0.4696969696969697	0.30612244897959184	66	98
92343	Dpe16:70266325	Ubiq-Med	3'	0.13043478260869565	0.17391304347826084	92	92
92345	Dpe16:70282702	Neural	Rec	0.3333333333333333	0.16243654822335024	12	197
92346	Dpe16:70288685	Ubiq-Med	Rec	0.06666666666666668	0.045714285714285714	15	175
92348	Dpe16:70332282	Neural	Rec	0.625	0.010416666666666666	16	192
92385	Dpe16:71221566	Ubiq-Med	3'	0.09722222222222222	0.08955223880597014	72	134
92386	Dpe16:71221568	Ubiq-Med	3'	0.10294117647058824	0.14074074074074075	68	135
92387	Dpe16:71221580	Neural	3'	0.2916666666666667	0.05882352941176471	48	102
92388	Dpe16:71221581	Ubiq-Med	3'	0.10416666666666667	0.20952380952380956	48	105
92389	Dpe16:71221586	Ubiq-Med	3'	0.045454545454545456	0.07	44	100
92390	Dpe16:71221600	Ubiq-Med	3'	0.06382978723404255	0.11818181818181818	47	110
92391	Dpe16:71221620	Ubiq-Med	3'	0.15584415584415584	0.11176470588235296	77	170
92392	Dpe16:71221623	Ubiq-High	3'	0.8421052631578947	0.9047619047619048	76	168
92393	Dpe16:71221624	Ubiq-Med	3'	0.2368421052631579	0.19760479041916168	76	167
92394	Dpe16:71221643	Neural	3'	0.0660377358490566	0.041237113402061855	106	194
92397	Dpe16:71221686	Ubiq-Med	3'	0.10382513661202186	0.07096774193548387	183	310
92398	Dpe16:71221773	Neural	3'	0.5947368421052631	0.3707482993197279	190	294
92399	Dpe16:71221779	Neural	3'	0.6729559748427673	0.18604651162790695	159	258
92401	Dpe16:71221894	Neural	3'	0.28695652173913044	0.13812154696132595	230	362
92402	Dpe16:71221900	Ubiq-Low	3'	0.04405286343612335	0.017647058823529408	227	340
92403	Dpe16:71221918	Ubiq-Med	3'	0.057522123893805316	0.056716417910447764	226	335
92404	Dpe16:71221919	Ubiq-Low	3'	0.02643171806167401	0.029411764705882356	227	340
92406	Dpe16:71221930	Ubiq-Low	3'	0.04639175257731959	0.04953560371517028	194	323
92408	Dpe16:71222386	Neural	3'	0.4444444444444444	0.14084507042253522	36	71
92409	Dpe16:71222483	Neural	3'	0.7346938775510204	0.3867924528301887	49	106
92410	Dpe16:71222484	Neural	3'	0.25925925925925924	0.04807692307692308	54	104
92411	Dpe16:71222514	Ubiq-Med	3'	0.028169014084507043	0.05833333333333333	71	120
92413	Dpe16:71222523	Neural	3'	0.4714285714285714	0.0873015873015873	70	126
92438	Dpe16:71377015	Neural	Rec	0.8112359550561797	0.029411764705882356	445	102
92443	Dpe16:71378375	Neural	Rec	0.7242990654205608	0.012987012987012988	642	154
92453	Dpe16:71456523	Ubiq-Low	3'	0.027027027027027032	0.02316602316602316	74	777
92454	Dpe16:71456637	Ubiq-Med	3'	0.3333333333333333	0.3205128205128205	15	156
92482	Dpe16:75138165	Neural	Rec	0.08808290155440414	0.011560693641618495	193	173
92490	Dpe16:75149092	Neural	Intron	0.18085106382978725	0.012269938650306749	94	163
92506	Dpe16:75226890	Neural	5'	0.3783783783783784	0.054054054054054064	74	37
92513	Dpe16:75304098	Neural	Syn	0.17956903431763768	0.05761166818596172	7518	5485
92529	Dpe16:76067348	Ubiq-Med	Intron	0.16111111111111112	0.14705882352941174	180	136
92530	Dpe16:76067373	Ubiq-Med	Intron	0.4579439252336449	0.4303030303030303	214	165
92536	Dpe16:76102832	Neural	3'	0.4634146341463415	0.021660649819494584	287	277
92560	Dpe16:76167329	Neural	Intron	0.43478260869565216	0.09090909090909093	23	11
92579	Dpe16:76426940	Neural	Syn	0.5268817204301075	0.021428571428571432	186	560
92599	Dpe16:76700950	Ubiq-Med	5'	0.07766990291262135	0.1	103	10
92600	Dpe16:76701138	Neural	5'	0.3236994219653179	0.06451612903225806	173	31
92602	Dpe16:76701155	Ubiq-Med	5'	0.13872832369942195	0.28125	173	32
92603	Dpe16:76701179	Ubiq-High	5'	0.8020833333333334	0.5294117647058824	192	34
92604	Dpe16:76701185	Ubiq-High	5'	0.7980295566502463	0.4705882352941176	203	34
92605	Dpe16:76701230	Neural	5'	0.12745098039215685	0.03448275862068965	204	29
92607	Dpe16:76701245	Neural	5'	0.08256880733944955	0.02631578947368421	218	38
92613	Dpe16:76701432	Ubiq-Low	Syn	0.043795620437956206	0.04	137	25
92649	Dpe16:76799239	Neural	3'	0.05607476635514018	0.014492753623188406	214	69
92668	Dpe16:76804699	Neural	Intron	0.7068965517241379	0.030303030303030307	116	33
92669	Dpe16:76804723	Neural	Intron	0.1891891891891892	0.05128205128205128	111	39
92671	Dpe16:76804735	Neural	Intron	0.109375	0.020408163265306117	128	49
92673	Dpe16:76805137	Neural	Intron	0.5393258426966292	0.029411764705882356	89	34
92674	Dpe16:76805138	Neural	Intron	0.5934065934065934	0.029411764705882356	91	34
92691	Dpe16:76806308	Ubiq-Low	Intron	0.03496503496503497	0.025	143	40
92692	Dpe16:76822136	Neural	3'	0.1914893617021277	0.05	94	20
92695	Dpe16:77623552	Neural	3'	0.19047619047619047	0.08369565217391305	21	920
92697	Dpe16:77623574	Ubiq-High	3'	1.0	0.9895196506550218	32	1145
92698	Dpe16:77623586	Neural	3'	0.14285714285714285	0.021132713440405747	35	1183
92700	Dpe16:77658919	Ubiq-Low	Intron	0.037037037037037035	0.04171364148816235	1539	2661
92701	Dpe16:77750362	Neural	3'	0.2033898305084746	0.028169014084507043	59	142
92702	Dpe16:77750365	Neural	3'	0.14545454545454545	0.07575757575757576	55	132
92805	Dpe16:79468755	Ubiq-Med	Intron	0.08108108108108109	0.11627906976744184	37	43
92997	Dpe16:79545113	Neural	Rec	0.7530918727915195	0.04339622641509434	2264	2650
93041	Dpe16:79545786	Neural	Rec	0.726027397260274	0.027513756878439218	1679	1999
93284	Dpe16:79795930	Neural	Syn	0.8054830287206266	0.05331179321486268	766	619
93358	Dpe16:79961524	Neural	Rec	0.8871096877502002	0.040094339622641514	1249	424
93362	Dpe16:79964529	Neural	Rec	0.4630376344086021	0.01348747591522158	1488	519
93368	Dpe16:79965743	Neural	Rec	0.5849624060150376	0.10250569476082004	1330	439
93384	Dpe16:79968057	Neural	Syn	0.598314606741573	0.03962703962703962	1068	429
93385	Dpe16:79969035	Neural	Rec	0.5833333333333334	0.012919896640826873	900	387
93388	Dpe16:79969086	Neural	Rec	0.66548463356974	0.024725274725274724	846	364
93415	Dpe16:79977400	Neural	Syn	0.6122931442080378	0.024193548387096774	1269	372
93417	Dpe16:79977410	Neural	Rec	0.6695278969957081	0.02528089887640449	1165	356
93445	Dpe16:80086634	Neural	Syn	0.40048250904704463	0.060606060606060615	829	330
93446	Dpe16:80086645	Neural	Rec	0.3143534994068802	0.017804154302670624	843	337
93448	Dpe16:80086679	Neural	Syn	0.4799635701275046	0.0145985401459854	1098	411
93449	Dpe16:80086688	Neural	Syn	0.3674377224199288	0.012376237623762377	1124	404
93493	Dpe16:80600887	Neural	Rec	0.5	0.016169154228855717	1440	1608
93497	Dpe16:80602336	Neural	Rec	0.6521335807050093	0.2279929577464789	1078	1136
93519	Dpe16:80620193	Neural	Rec	0.4338085539714868	0.03712164477441462	1473	1751
93536	Dpe16:80633059	Neural	Rec	0.3480419194704909	0.010773751224289913	1813	2042
93540	Dpe16:80635900	Ubiq-Low	3'	0.0371900826446281	0.036885245901639344	242	244
93541	Dpe16:80635912	Ubiq-Low	3'	0.046632124352331605	0.017857142857142856	193	224
93542	Dpe16:80635916	Ubiq-Low	3'	0.037037037037037035	0.02830188679245283	189	212
93543	Dpe16:80635930	Neural	3'	0.4166666666666667	0.26582278481012656	60	79
93544	Dpe16:80635942	Ubiq-Med	3'	0.07317073170731707	0.17307692307692307	41	52
93545	Dpe16:80635962	Neural	3'	0.25	0.08333333333333333	48	60
93546	Dpe16:80635985	Ubiq-Med	3'	0.08163265306122447	0.11475409836065575	49	61
93552	Dpe16:82007137	Neural	3'	0.1064516129032258	0.013820335636722606	930	2026
93554	Dpe16:82007221	Neural	3'	0.0873634945397816	0.025268477574226157	641	1583
93555	Dpe16:82007222	Neural	3'	0.41497659906396256	0.1438618925831202	641	1564
93560	Dpe16:82049841	Ubiq-Low	Rec	0.02219233355749832	0.01185137732222934	1487	3122
93575	Dpe16:82065533	Neural	Syn	0.3216266173752311	0.012263668880940215	1623	3914
93584	Dpe16:82079560	Neural	3'	0.5283687943262412	0.21842105263157896	564	1140
93585	Dpe16:82079561	Neural	3'	0.11387900355871886	0.03680981595092025	562	1141
93587	Dpe16:82079645	Neural	3'	0.11134676564156946	0.012559808612440193	943	1672
93608	Dpe16:83437798	Ubiq-Med	3'	0.2066115702479339	0.19860279441117765	363	1002
93665	Dpe16:84302368	Ubiq-High	Intron	0.8181818181818182	0.7012195121951219	11	164
93666	Dpe16:84302376	Ubiq-Med	Intron	0.18181818181818185	0.18493150684931506	11	146
93667	Dpe16:84302377	Ubiq-Med	Intron	0.2727272727272727	0.2785714285714286	11	140
93668	Dpe16:84302378	Neural	Intron	0.2727272727272727	0.17123287671232876	11	146
93669	Dpe16:84302379	Ubiq-Med	Intron	0.3636363636363637	0.4589041095890411	11	146
93670	Dpe16:84302391	Ubiq-Med	Intron	0.05882352941176471	0.12203389830508475	17	295
93671	Dpe16:84302400	Neural	Intron	0.2	0.07116104868913857	15	267
93672	Dpe16:84302407	Neural	Intron	0.125	0.04823151125401929	16	311
93675	Dpe16:84302425	Ubiq-Med	Intron	0.2631578947368421	0.2329842931937173	19	382
93676	Dpe16:84302428	Ubiq-High	Intron	0.7777777777777778	0.9242819843342036	18	383
93680	Dpe16:84302696	Ubiq-Med	Intron	0.2	0.27450980392156865	10	306
93681	Dpe16:84302702	Ubiq-High	Intron	0.8333333333333334	0.8166089965397924	12	289
93682	Dpe16:84302708	Ubiq-Med	Intron	0.2	0.220125786163522	10	318
93684	Dpe16:84302718	Ubiq-Med	Intron	0.14285714285714285	0.15517241379310345	14	348
93686	Dpe16:84302730	Ubiq-High	Intron	0.8333333333333334	0.7892976588628763	12	299
93687	Dpe16:84302736	Ubiq-Med	Intron	0.07692307692307693	0.12040133779264214	13	299
93689	Dpe16:84302739	Neural	Intron	0.2307692307692308	0.10273972602739724	13	292
93690	Dpe16:84302741	Neural	Intron	0.15384615384615385	0.09621993127147767	13	291
93691	Dpe16:84302755	Ubiq-Med	Intron	0.15384615384615385	0.12323943661971833	13	284
93692	Dpe16:84302759	Neural	Intron	0.16666666666666666	0.06181818181818183	12	275
93707	Dpe16:84477420	Ubiq-Low	Syn	0.0379746835443038	0.03125	316	32
93729	Dpe16:85066571	Neural	Syn	0.5039164490861618	0.014705882352941175	383	680
93733	Dpe16:85072051	Neural	Syn	0.1925133689839572	0.01689189189189189	374	592
93742	Dpe16:85166067	Neural	Intron	0.6111111111111112	0.30851063829787234	18	94
93743	Dpe16:85166073	Neural	Intron	0.375	0.14705882352941174	16	102
93752	Dpe16:85166879	Ubiq-Med	Intron	0.08333333333333333	0.09090909090909093	24	143
93753	Dpe16:85166933	Neural	Intron	0.5	0.26666666666666666	12	90
93755	Dpe16:85166987	Neural	Intron	0.26666666666666666	0.08	15	100
93756	Dpe16:85167293	Ubiq-Med	Intron	0.3333333333333333	0.225	18	120
93757	Dpe16:85167298	Neural	Intron	0.16666666666666666	0.059829059829059825	18	117
93758	Dpe16:85167306	Neural	Intron	0.2777777777777778	0.1623931623931624	18	117
93759	Dpe16:85167319	Ubiq-Med	Intron	0.3125	0.20869565217391306	16	115
93760	Dpe16:85167321	Ubiq-Med	Intron	0.0625	0.07692307692307693	16	117
93761	Dpe16:85167323	Ubiq-Med	Intron	0.1875	0.1810344827586207	16	116
93762	Dpe16:85168416	Neural	Intron	0.2222222222222222	0.02531645569620253	18	79
93763	Dpe16:85168652	Ubiq-Med	Intron	0.09090909090909093	0.1780821917808219	11	73
93767	Dpe16:85340759	Neural	3'	0.09523809523809523	0.017191977077363897	63	349
93768	Dpe16:85341653	Neural	3'	0.5652173913043478	0.08982035928143713	23	167
93780	Dpe16:85685542	Ubiq-Low	3'	0.02204408817635271	0.02586206896551724	499	116
93797	Dpe16:86233037	Neural	Rec	0.4046822742474917	0.02325581395348837	598	129
93808	Dpe16:95970164	Ubiq-Med	Rec	0.06790123456790123	0.07317073170731707	162	246
93811	Dpe16:96009963	Neural	3'	0.3781512605042017	0.0421455938697318	119	261
93812	Dpe16:96009964	Neural	3'	0.4166666666666667	0.04230769230769231	120	260
93815	Dpe16:96083012	Neural	Intron	0.4	0.21212121212121213	10	66
93844	Dpe16:96127000	Neural	3'	0.14285714285714285	0.08888888888888889	21	90
93848	Dpe16:96534793	Ubiq-Med	Syn	0.1176470588235294	0.17592592592592593	34	108
93900	Dpe16:96733439	Neural	3'	0.12	0.03167420814479638	125	221
93904	Dpe16:96733458	Ubiq-Med	3'	0.1188118811881188	0.10628019323671498	101	207
93906	Dpe16:96733462	Neural	3'	0.25263157894736843	0.03883495145631068	95	206
93907	Dpe16:96733472	Ubiq-Med	3'	0.2054794520547945	0.24609375	146	256
93908	Dpe16:96733473	Ubiq-Med	3'	0.05555555555555555	0.07114624505928854	144	253
93909	Dpe16:96733475	Ubiq-Low	3'	0.02797202797202797	0.011904761904761904	143	252
93910	Dpe16:96733476	Neural	3'	0.1310344827586207	0.06640625	145	256
93911	Dpe16:96733477	Neural	3'	0.2108843537414966	0.10727969348659004	147	261
93915	Dpe16:96735125	Neural	3'	0.36666666666666653	0.05394190871369295	150	241
93916	Dpe16:96735133	Ubiq-Low	3'	0.019867549668874173	0.0199203187250996	151	251
93918	Dpe16:96735143	Neural	3'	0.6	0.20089285714285715	125	224
93919	Dpe16:96735152	Neural	3'	0.234375	0.11790393013100435	128	229
93920	Dpe16:96735153	Neural	3'	0.1171875	0.034934497816593885	128	229
93963	Dpe16:98130243	Neural	3'	0.5537280701754386	0.01979565772669221	912	1566
93967	Dpe16:98130975	Neural	3'	0.42197802197802203	0.016	455	500
93968	Dpe16:98130978	Ubiq-Med	3'	0.2510548523206751	0.18363273453093806	474	501
93970	Dpe16:98130991	Neural	3'	0.5968819599109132	0.014466546112115732	449	553
93971	Dpe16:98131026	Ubiq-Med	3'	0.3589041095890411	0.3586387434554974	730	764
93977	Dpe16:98131282	Neural	3'	0.7405462184873951	0.2262569832402235	952	1074
93990	Dpe16:98152955	Ubiq-Med	3'	0.2	0.2558139534883721	10	86
93991	Dpe16:98153024	Ubiq-Low	3'	0.03125	0.03380281690140845	64	355
93992	Dpe16:98153045	Neural	3'	0.1111111111111111	0.0641025641025641	54	312
93993	Dpe16:98153047	Neural	3'	0.1153846153846154	0.07516339869281045	52	306
93994	Dpe16:98153065	Neural	3'	0.5172413793103449	0.2929936305732484	29	157
93995	Dpe16:98153068	Ubiq-Med	3'	0.06896551724137931	0.10071942446043164	29	139
93996	Dpe16:98153070	Ubiq-Med	3'	0.08695652173913042	0.07894736842105263	23	114
93997	Dpe16:98153097	Ubiq-Med	3'	0.2307692307692308	0.2903225806451613	13	62
94001	Dpe16:98153167	Ubiq-Med	3'	0.2631578947368421	0.4438502673796792	38	187
94002	Dpe16:98153172	Ubiq-Med	3'	0.4222222222222222	0.6306306306306306	45	222
94003	Dpe16:98153173	Ubiq-Med	3'	0.021739130434782608	0.05803571428571429	46	224
94005	Dpe16:98153429	Ubiq-Med	3'	0.029411764705882356	0.061538461538461535	68	390
94006	Dpe16:98153879	Ubiq-Med	3'	0.057142857142857134	0.08421052631578947	105	665
94011	Dpe16:98235623	Ubiq-Med	5'	0.5	0.6024096385542169	28	166
94012	Dpe16:98235627	Ubiq-Med	5'	0.045454545454545456	0.07920792079207921	22	101
94021	Dpe16:98882718	Ubiq-Med	Intron	0.13432835820895522	0.14814814814814814	67	54
94022	Dpe16:98882797	Ubiq-Med	Intron	0.16071428571428573	0.19607843137254904	56	51
94081	Dpe16:101463666	Neural	Rec	0.5142857142857142	0.2368421052631579	35	38
94083	Dpe16:101477320	Neural	Rec	0.5555555555555556	0.0967741935483871	45	31
94132	Dpe16:101659591	Neural	Intron	0.21428571428571427	0.0196078431372549	42	51
94142	Dpe16:101677338	Ubiq-Med	Intron	0.17519181585677748	0.1659252669039146	782	2248
94159	Dpe16:101677836	Neural	Syn	0.6195309765488275	0.034008406572411165	2857	5234
94169	Dpe16:101758288	Ubiq-Med	Rec	0.06920415224913495	0.05222135619641465	867	2566
94171	Dpe16:101758312	Ubiq-Med	Rec	0.06647116324535679	0.05539671193709793	1023	2798
94178	Dpe16:101937896	Neural	Syn	0.6666666666666666	0.08791208791208792	30	91
94180	Dpe16:101940598	Neural	Rec	0.5652173913043478	0.012422360248447204	46	161
94191	Dpe16:101973920	Ubiq-Low	Intron	0.015151515151515154	0.026923076923076925	264	260
94207	Dpe16:101974369	Neural	Intron	0.4556962025316456	0.03296703296703297	79	91
94208	Dpe16:101974477	Neural	Intron	0.2066115702479339	0.018691588785046728	121	107
94219	Dpe16:101976134	Neural	Intron	0.18461538461538465	0.02621722846441948	195	267
94223	Dpe16:101976861	Neural	Intron	0.1032258064516129	0.046948356807511735	155	213
94224	Dpe16:101976903	Neural	Intron	0.11224489795918367	0.011627906976744186	196	258
94225	Dpe16:101976925	Neural	Intron	0.08762886597938144	0.024291497975708502	194	247
94226	Dpe16:101976926	Ubiq-Med	Intron	0.03553299492385787	0.07723577235772358	197	246
94227	Dpe16:101976934	Ubiq-Low	Intron	0.045714285714285714	0.04932735426008968	175	223
94228	Dpe16:101976935	Neural	Intron	0.12571428571428572	0.05803571428571429	175	224
94229	Dpe16:101976936	Ubiq-Med	Intron	0.02808988764044944	0.07207207207207207	178	222
94230	Dpe16:101976943	Neural	Intron	0.34574468085106386	0.12393162393162395	188	234
94232	Dpe16:101978184	Neural	Intron	0.12037037037037035	0.013888888888888888	108	72
94254	Dpe16:101982256	Neural	Intron	0.61	0.0267260579064588	500	449
94269	Dpe16:102156885	Neural	Intron	0.10344827586206896	0.0145985401459854	87	137
94270	Dpe16:102157031	Neural	Intron	0.2954545454545455	0.033707865168539325	44	89
94280	Dpe16:102191913	Neural	Syn	0.08695652173913042	0.017751479289940832	115	169
94287	Dpe16:102210451	Ubiq-Low	5'	0.0136986301369863	0.04433497536945813	146	203
94297	Dpe16:102255664	Neural	Rec	0.4428980761358985	0.07781456953642384	4886	604
